id,highavse,lowavse,truedcr,predicted_lq
3095084,1.0,1.0,1.0,1.0
3095089,1.0,1.0,1.0,1.0
3095090,1.0,1.0,1.0,1.0
3095091,1.0,1.0,1.0,1.0
3095095,1.0,1.0,1.0,1.0
3095096,1.0,1.0,1.0,1.0
3095097,1.0,1.0,1.0,1.0
3095099,1.0,1.0,1.0,1.0
3095102,1.0,1.0,1.0,1.0
3095103,1.0,1.0,1.0,1.0
3095104,1.0,1.0,1.0,1.0
3095106,1.0,1.0,1.0,1.0
3095107,1.0,1.0,1.0,1.0
3095112,1.0,1.0,1.0,1.0
3095113,1.0,1.0,1.0,1.0
3095114,1.0,1.0,1.0,1.0
3095115,1.0,1.0,1.0,1.0
3095118,1.0,1.0,1.0,1.0
3095119,1.0,1.0,1.0,1.0
3095120,1.0,1.0,1.0,1.0
3095125,1.0,1.0,1.0,1.0
3095127,1.0,1.0,1.0,1.0
3095129,1.0,1.0,1.0,1.0
3095132,1.0,1.0,1.0,1.0
3095135,1.0,1.0,1.0,1.0
3095138,1.0,1.0,1.0,1.0
3095139,1.0,1.0,1.0,1.0
3095141,1.0,1.0,1.0,1.0
3095142,1.0,1.0,1.0,1.0
3095143,1.0,1.0,1.0,1.0
3095145,1.0,1.0,1.0,1.0
3095146,1.0,1.0,1.0,1.0
3095147,1.0,1.0,1.0,1.0
3095148,1.0,1.0,1.0,1.0
3095150,1.0,1.0,1.0,1.0
3095152,1.0,1.0,1.0,1.0
3095155,1.0,1.0,1.0,1.0
3095156,1.0,1.0,1.0,1.0
3095159,1.0,1.0,1.0,1.0
3095161,1.0,1.0,1.0,1.0
3095165,1.0,1.0,1.0,1.0
3095170,1.0,1.0,1.0,1.0
3095173,1.0,1.0,1.0,1.0
3095174,1.0,1.0,1.0,1.0
3095175,1.0,1.0,1.0,1.0
3095176,1.0,1.0,1.0,1.0
3095177,1.0,1.0,1.0,1.0
3095179,1.0,1.0,1.0,1.0
3095181,1.0,1.0,1.0,1.0
3095183,1.0,1.0,1.0,1.0
3095184,1.0,1.0,1.0,1.0
3095190,1.0,1.0,1.0,1.0
3095195,1.0,1.0,1.0,1.0
3095197,1.0,1.0,1.0,1.0
3095199,1.0,1.0,1.0,1.0
3095208,1.0,1.0,1.0,1.0
3095211,1.0,1.0,1.0,1.0
3095212,1.0,1.0,1.0,1.0
3095215,1.0,1.0,1.0,1.0
3095216,1.0,1.0,1.0,1.0
3095217,1.0,1.0,1.0,1.0
3095218,1.0,1.0,1.0,1.0
3095219,1.0,1.0,1.0,1.0
3095220,1.0,1.0,1.0,1.0
3095222,1.0,1.0,1.0,1.0
3095223,1.0,1.0,1.0,1.0
3095224,1.0,1.0,1.0,1.0
3095226,1.0,1.0,1.0,1.0
3095227,1.0,1.0,1.0,1.0
3095229,1.0,1.0,1.0,1.0
3095230,1.0,1.0,1.0,1.0
3095231,1.0,1.0,1.0,1.0
3095238,1.0,1.0,1.0,1.0
3095239,1.0,1.0,1.0,1.0
3095244,1.0,1.0,1.0,1.0
3095253,1.0,1.0,1.0,1.0
3095255,1.0,1.0,1.0,1.0
3095259,1.0,1.0,1.0,1.0
3095260,1.0,1.0,1.0,1.0
3095262,1.0,1.0,1.0,1.0
3095263,1.0,1.0,1.0,1.0
3095264,1.0,1.0,1.0,1.0
3095265,1.0,1.0,1.0,1.0
3095266,1.0,1.0,1.0,1.0
3095267,1.0,1.0,1.0,1.0
3095268,1.0,1.0,1.0,1.0
3095269,1.0,1.0,1.0,1.0
3095270,1.0,1.0,1.0,1.0
3095271,1.0,1.0,1.0,1.0
3095274,1.0,1.0,1.0,1.0
3095277,1.0,1.0,1.0,1.0
3095278,1.0,1.0,1.0,1.0
3095280,1.0,1.0,1.0,1.0
3095281,1.0,1.0,1.0,1.0
3095282,1.0,1.0,1.0,1.0
3095283,1.0,1.0,1.0,1.0
3095284,1.0,1.0,1.0,1.0
3095286,1.0,1.0,1.0,1.0
3095287,1.0,1.0,1.0,1.0
3095291,1.0,1.0,1.0,1.0
3095292,1.0,1.0,1.0,1.0
3095293,1.0,1.0,1.0,1.0
3095295,1.0,1.0,1.0,1.0
3095296,1.0,1.0,1.0,1.0
3095300,1.0,1.0,1.0,1.0
3095302,1.0,1.0,1.0,1.0
3095303,1.0,1.0,1.0,1.0
3095304,1.0,1.0,1.0,1.0
3095307,1.0,1.0,1.0,1.0
3095309,1.0,1.0,1.0,1.0
3095312,1.0,1.0,1.0,1.0
3095316,1.0,1.0,1.0,1.0
3095318,1.0,1.0,1.0,1.0
3095320,1.0,1.0,1.0,1.0
3095322,1.0,1.0,1.0,1.0
3095324,1.0,1.0,1.0,1.0
3095326,1.0,1.0,1.0,1.0
3095331,1.0,1.0,1.0,1.0
3095333,1.0,1.0,1.0,1.0
3095334,1.0,1.0,1.0,1.0
3095336,1.0,1.0,1.0,1.0
3095338,1.0,1.0,1.0,1.0
3095340,1.0,1.0,1.0,1.0
3095342,1.0,1.0,1.0,1.0
3095349,1.0,1.0,1.0,1.0
3095351,1.0,1.0,1.0,1.0
3095353,1.0,1.0,1.0,1.0
3095357,1.0,1.0,1.0,1.0
3095363,1.0,1.0,1.0,1.0
3095367,1.0,1.0,1.0,1.0
3095368,1.0,1.0,1.0,1.0
3095369,1.0,1.0,1.0,1.0
3095370,1.0,1.0,1.0,1.0
3095371,1.0,1.0,1.0,1.0
3095373,1.0,1.0,1.0,1.0
3095375,1.0,1.0,1.0,1.0
3095376,1.0,1.0,1.0,1.0
3095378,1.0,1.0,1.0,1.0
3095379,1.0,1.0,1.0,1.0
3095380,1.0,1.0,1.0,1.0
3095384,1.0,1.0,1.0,1.0
3095385,1.0,1.0,1.0,1.0
3095386,1.0,1.0,1.0,1.0
3095387,1.0,1.0,1.0,1.0
3095388,1.0,1.0,1.0,1.0
3095391,1.0,1.0,1.0,1.0
3095392,1.0,1.0,1.0,1.0
3095393,1.0,1.0,1.0,1.0
3095394,1.0,1.0,1.0,1.0
3095395,1.0,1.0,1.0,1.0
3095397,1.0,1.0,1.0,1.0
3095398,1.0,1.0,1.0,1.0
3095400,1.0,1.0,1.0,1.0
3095402,1.0,1.0,1.0,1.0
3095406,1.0,1.0,1.0,1.0
3095407,1.0,1.0,1.0,1.0
3095409,1.0,1.0,1.0,1.0
3095411,1.0,1.0,1.0,1.0
3095412,1.0,1.0,1.0,1.0
3095413,1.0,1.0,1.0,1.0
3095414,1.0,1.0,1.0,1.0
3095415,1.0,1.0,1.0,1.0
3095416,1.0,1.0,1.0,1.0
3095417,1.0,1.0,1.0,1.0
3095418,1.0,1.0,1.0,1.0
3095420,1.0,1.0,1.0,1.0
3095423,1.0,1.0,1.0,1.0
3095424,1.0,1.0,1.0,1.0
3095427,1.0,1.0,1.0,1.0
3095428,1.0,1.0,1.0,1.0
3095429,1.0,1.0,1.0,1.0
3095430,1.0,1.0,1.0,1.0
3095431,1.0,1.0,1.0,1.0
3095432,1.0,1.0,1.0,1.0
3095435,1.0,1.0,1.0,1.0
3095437,1.0,1.0,1.0,1.0
3095438,1.0,1.0,1.0,1.0
3095441,1.0,1.0,1.0,1.0
3095442,1.0,1.0,1.0,1.0
3095443,1.0,1.0,1.0,1.0
3095444,1.0,1.0,1.0,1.0
3095445,1.0,1.0,1.0,1.0
3095446,1.0,1.0,1.0,1.0
3095447,1.0,1.0,1.0,1.0
3095448,1.0,1.0,1.0,1.0
3095450,1.0,1.0,1.0,1.0
3095451,1.0,1.0,1.0,1.0
3095452,1.0,1.0,1.0,1.0
3095454,1.0,1.0,1.0,1.0
3095456,1.0,1.0,1.0,1.0
3095457,1.0,1.0,1.0,1.0
3095463,1.0,1.0,1.0,1.0
3095464,1.0,1.0,1.0,1.0
3095466,1.0,1.0,1.0,1.0
3095468,1.0,1.0,1.0,1.0
3095469,1.0,1.0,1.0,1.0
3095471,1.0,1.0,1.0,1.0
3095472,1.0,1.0,1.0,1.0
3095473,1.0,1.0,1.0,1.0
3095474,1.0,1.0,1.0,1.0
3095475,1.0,1.0,1.0,1.0
3095477,1.0,1.0,1.0,1.0
3095478,1.0,1.0,1.0,1.0
3095479,1.0,1.0,1.0,1.0
3095487,1.0,1.0,1.0,1.0
3095488,1.0,1.0,1.0,1.0
3095490,1.0,1.0,1.0,1.0
3095495,1.0,1.0,1.0,1.0
3095496,1.0,1.0,1.0,1.0
3095499,1.0,1.0,1.0,1.0
3095504,1.0,1.0,1.0,1.0
3095505,1.0,1.0,1.0,1.0
3095506,1.0,1.0,1.0,1.0
3095508,1.0,1.0,1.0,1.0
3095509,1.0,1.0,1.0,1.0
3095515,1.0,1.0,1.0,1.0
3095516,1.0,1.0,1.0,1.0
3095521,1.0,1.0,1.0,1.0
3095523,1.0,1.0,1.0,1.0
3095524,1.0,1.0,1.0,1.0
3095526,1.0,1.0,1.0,1.0
3095527,1.0,1.0,1.0,1.0
3095530,1.0,1.0,1.0,1.0
3095531,1.0,1.0,1.0,1.0
3095532,1.0,1.0,1.0,1.0
3095537,1.0,1.0,1.0,1.0
3095538,1.0,1.0,1.0,1.0
3095539,1.0,1.0,1.0,1.0
3095540,1.0,1.0,1.0,1.0
3095541,1.0,1.0,1.0,1.0
3095542,1.0,1.0,1.0,1.0
3095544,1.0,1.0,1.0,1.0
3095545,1.0,1.0,1.0,1.0
3095547,1.0,1.0,1.0,1.0
3095548,1.0,1.0,1.0,1.0
3095550,1.0,1.0,1.0,1.0
3095551,1.0,1.0,1.0,1.0
3095553,1.0,1.0,1.0,1.0
3095554,1.0,1.0,1.0,1.0
3095555,1.0,1.0,1.0,1.0
3095557,1.0,1.0,1.0,1.0
3095558,1.0,1.0,1.0,1.0
3095560,1.0,1.0,1.0,1.0
3095561,1.0,1.0,1.0,1.0
3095564,1.0,1.0,1.0,1.0
3095565,1.0,1.0,1.0,1.0
3095567,1.0,1.0,1.0,1.0
3095570,1.0,1.0,1.0,1.0
3095571,1.0,1.0,1.0,1.0
3095575,1.0,1.0,1.0,1.0
3095576,1.0,1.0,1.0,1.0
3095578,1.0,1.0,1.0,1.0
3095579,1.0,1.0,1.0,1.0
3095580,1.0,1.0,1.0,1.0
3095581,1.0,1.0,1.0,1.0
3095582,1.0,1.0,1.0,1.0
3095584,1.0,1.0,1.0,1.0
3095586,1.0,1.0,1.0,1.0
3095587,1.0,1.0,1.0,1.0
3095590,1.0,1.0,1.0,1.0
3095592,1.0,1.0,1.0,1.0
3095595,1.0,1.0,1.0,1.0
3095596,1.0,1.0,1.0,1.0
3095597,1.0,1.0,1.0,1.0
3095601,1.0,1.0,1.0,1.0
3095604,1.0,1.0,1.0,1.0
3095605,1.0,1.0,1.0,1.0
3095607,1.0,1.0,1.0,1.0
3095609,1.0,1.0,1.0,1.0
3095612,1.0,1.0,1.0,1.0
3095614,1.0,1.0,1.0,1.0
3095615,1.0,1.0,1.0,1.0
3095616,1.0,1.0,1.0,1.0
3095619,1.0,1.0,1.0,1.0
3095621,1.0,1.0,1.0,1.0
3095623,1.0,1.0,1.0,1.0
3095624,1.0,1.0,1.0,1.0
3095625,1.0,1.0,1.0,1.0
3095629,1.0,1.0,1.0,1.0
3095630,1.0,1.0,1.0,1.0
3095632,1.0,1.0,1.0,1.0
3095633,1.0,1.0,1.0,1.0
3095634,1.0,1.0,1.0,1.0
3095635,1.0,1.0,1.0,1.0
3095636,1.0,1.0,1.0,1.0
3095637,1.0,1.0,1.0,1.0
3095641,1.0,1.0,1.0,1.0
3095643,1.0,1.0,1.0,1.0
3095644,1.0,1.0,1.0,1.0
3095645,1.0,1.0,1.0,1.0
3095650,1.0,1.0,1.0,1.0
3095651,1.0,1.0,1.0,1.0
3095652,1.0,1.0,1.0,1.0
3095653,1.0,1.0,1.0,1.0
3095654,1.0,1.0,1.0,1.0
3095655,1.0,1.0,1.0,1.0
3095656,1.0,1.0,1.0,1.0
3095657,1.0,1.0,1.0,1.0
3095658,1.0,1.0,1.0,1.0
3095659,1.0,1.0,1.0,1.0
3095662,1.0,1.0,1.0,1.0
3095665,1.0,1.0,1.0,1.0
3095666,1.0,1.0,1.0,1.0
3095668,1.0,1.0,1.0,1.0
3095669,1.0,1.0,1.0,1.0
3095672,1.0,1.0,1.0,1.0
3095673,1.0,1.0,1.0,1.0
3095674,1.0,1.0,1.0,1.0
3095675,1.0,1.0,1.0,1.0
3095679,1.0,1.0,1.0,1.0
3095683,1.0,1.0,1.0,1.0
3095684,1.0,1.0,1.0,1.0
3095685,1.0,1.0,1.0,1.0
3095687,1.0,1.0,1.0,1.0
3095690,1.0,1.0,1.0,1.0
3095691,1.0,1.0,1.0,1.0
3095692,1.0,1.0,1.0,1.0
3095693,1.0,1.0,1.0,1.0
3095694,1.0,1.0,1.0,1.0
3095697,1.0,1.0,1.0,1.0
3095698,1.0,1.0,1.0,1.0
3095699,1.0,1.0,1.0,1.0
3095700,1.0,1.0,1.0,1.0
3095702,1.0,1.0,1.0,1.0
3095705,1.0,1.0,1.0,1.0
3095706,1.0,1.0,1.0,1.0
3095708,1.0,1.0,1.0,1.0
3095709,1.0,1.0,1.0,1.0
3095711,1.0,1.0,1.0,1.0
3095712,1.0,1.0,1.0,1.0
3095713,1.0,1.0,1.0,1.0
3095714,1.0,1.0,1.0,1.0
3095715,1.0,1.0,1.0,1.0
3095718,1.0,1.0,1.0,1.0
3095720,1.0,1.0,1.0,1.0
3095721,1.0,1.0,1.0,1.0
3095722,1.0,1.0,1.0,1.0
3095723,1.0,1.0,1.0,1.0
3095724,1.0,1.0,1.0,1.0
3095728,1.0,1.0,1.0,1.0
3095730,1.0,1.0,1.0,1.0
3095732,1.0,1.0,1.0,1.0
3095733,1.0,1.0,1.0,1.0
3095734,1.0,1.0,1.0,1.0
3095735,1.0,1.0,1.0,1.0
3095736,1.0,1.0,1.0,1.0
3095737,1.0,1.0,1.0,1.0
3095738,1.0,1.0,1.0,1.0
3095741,1.0,1.0,1.0,1.0
3095742,1.0,1.0,1.0,1.0
3095743,1.0,1.0,1.0,1.0
3095746,1.0,1.0,1.0,1.0
3095749,1.0,1.0,1.0,1.0
3095751,1.0,1.0,1.0,1.0
3095752,1.0,1.0,1.0,1.0
3095757,1.0,1.0,1.0,1.0
3095761,1.0,1.0,1.0,1.0
3095762,1.0,1.0,1.0,1.0
3095764,1.0,1.0,1.0,1.0
3095766,1.0,1.0,1.0,1.0
3095770,1.0,1.0,1.0,1.0
3095771,1.0,1.0,1.0,1.0
3095772,1.0,1.0,1.0,1.0
3095774,1.0,1.0,1.0,1.0
3095775,1.0,1.0,1.0,1.0
3095776,1.0,1.0,1.0,1.0
3095777,1.0,1.0,1.0,1.0
3095778,1.0,1.0,1.0,1.0
3095779,1.0,1.0,1.0,1.0
3095782,1.0,1.0,1.0,1.0
3095785,1.0,1.0,1.0,1.0
3095786,1.0,1.0,1.0,1.0
3095787,1.0,1.0,1.0,1.0
3095788,1.0,1.0,1.0,1.0
3095792,1.0,1.0,1.0,1.0
3095794,1.0,1.0,1.0,1.0
3095795,1.0,1.0,1.0,1.0
3095799,1.0,1.0,1.0,1.0
3095800,1.0,1.0,1.0,1.0
3095807,1.0,1.0,1.0,1.0
3095808,1.0,1.0,1.0,1.0
3095809,1.0,1.0,1.0,1.0
3095810,1.0,1.0,1.0,1.0
3095814,1.0,1.0,1.0,1.0
3095815,1.0,1.0,1.0,1.0
3095816,1.0,1.0,1.0,1.0
3095818,1.0,1.0,1.0,1.0
3095822,1.0,1.0,1.0,1.0
3095823,1.0,1.0,1.0,1.0
3095824,1.0,1.0,1.0,1.0
3095826,1.0,1.0,1.0,1.0
3095827,1.0,1.0,1.0,1.0
3095830,1.0,1.0,1.0,1.0
3095833,1.0,1.0,1.0,1.0
3095836,1.0,1.0,1.0,1.0
3095839,1.0,1.0,1.0,1.0
3095842,1.0,1.0,1.0,1.0
3095843,1.0,1.0,1.0,1.0
3095844,1.0,1.0,1.0,1.0
3095846,1.0,1.0,1.0,1.0
3095847,1.0,1.0,1.0,1.0
3095849,1.0,1.0,1.0,1.0
3095850,1.0,1.0,1.0,1.0
3095852,1.0,1.0,1.0,1.0
3095853,1.0,1.0,1.0,1.0
3095855,1.0,1.0,1.0,1.0
3095856,1.0,1.0,1.0,1.0
3095859,1.0,1.0,1.0,1.0
3095861,1.0,1.0,1.0,1.0
3095864,1.0,1.0,1.0,1.0
3095865,1.0,1.0,1.0,1.0
3095866,1.0,1.0,1.0,1.0
3095867,1.0,1.0,1.0,1.0
3095869,1.0,1.0,1.0,1.0
3095870,1.0,1.0,1.0,1.0
3095871,1.0,1.0,1.0,1.0
3095872,1.0,1.0,1.0,1.0
3095874,1.0,1.0,1.0,1.0
3095875,1.0,1.0,1.0,1.0
3095877,1.0,1.0,1.0,1.0
3095878,1.0,1.0,1.0,1.0
3095879,1.0,1.0,1.0,1.0
3095882,1.0,1.0,1.0,1.0
3095885,1.0,1.0,1.0,1.0
3095886,1.0,1.0,1.0,1.0
3095888,1.0,1.0,1.0,1.0
3095889,1.0,1.0,1.0,1.0
3095891,1.0,1.0,1.0,1.0
3095893,1.0,1.0,1.0,1.0
3095896,1.0,1.0,1.0,1.0
3095899,1.0,1.0,1.0,1.0
3095900,1.0,1.0,1.0,1.0
3095901,1.0,1.0,1.0,1.0
3095905,1.0,1.0,1.0,1.0
3095910,1.0,1.0,1.0,1.0
3095911,1.0,1.0,1.0,1.0
3095912,1.0,1.0,1.0,1.0
3095913,1.0,1.0,1.0,1.0
3095914,1.0,1.0,1.0,1.0
3095916,1.0,1.0,1.0,1.0
3095921,1.0,1.0,1.0,1.0
3095922,1.0,1.0,1.0,1.0
3095924,1.0,1.0,1.0,1.0
3095925,1.0,1.0,1.0,1.0
3095926,1.0,1.0,1.0,1.0
3095929,1.0,1.0,1.0,1.0
3095930,1.0,1.0,1.0,1.0
3095931,1.0,1.0,1.0,1.0
3095932,1.0,1.0,1.0,1.0
3095935,1.0,1.0,1.0,1.0
3095936,1.0,1.0,1.0,1.0
3095938,1.0,1.0,1.0,1.0
3095940,1.0,1.0,1.0,1.0
3095944,1.0,1.0,1.0,1.0
3095945,1.0,1.0,1.0,1.0
3095946,1.0,1.0,1.0,1.0
3095948,1.0,1.0,1.0,1.0
3095949,1.0,1.0,1.0,1.0
3095953,1.0,1.0,1.0,1.0
3095954,1.0,1.0,1.0,1.0
3095955,1.0,1.0,1.0,1.0
3095956,1.0,1.0,1.0,1.0
3095958,1.0,1.0,1.0,1.0
3095959,1.0,1.0,1.0,1.0
3095960,1.0,1.0,1.0,1.0
3095961,1.0,1.0,1.0,1.0
3095962,1.0,1.0,1.0,1.0
3095963,1.0,1.0,1.0,1.0
3095964,1.0,1.0,1.0,1.0
3095966,1.0,1.0,1.0,1.0
3095967,1.0,1.0,1.0,1.0
3095969,1.0,1.0,1.0,1.0
3095971,1.0,1.0,1.0,1.0
3095972,1.0,1.0,1.0,1.0
3095973,1.0,1.0,1.0,1.0
3095974,1.0,1.0,1.0,1.0
3095975,1.0,1.0,1.0,1.0
3095976,1.0,1.0,1.0,1.0
3095979,1.0,1.0,1.0,1.0
3095980,1.0,1.0,1.0,1.0
3095981,1.0,1.0,1.0,1.0
3095982,1.0,1.0,1.0,1.0
3095983,1.0,1.0,1.0,1.0
3095984,1.0,1.0,1.0,1.0
3095986,1.0,1.0,1.0,1.0
3095987,1.0,1.0,1.0,1.0
3095988,1.0,1.0,1.0,1.0
3095989,1.0,1.0,1.0,1.0
3095990,1.0,1.0,1.0,1.0
3095992,1.0,1.0,1.0,1.0
3095993,1.0,1.0,1.0,1.0
3095995,1.0,1.0,1.0,1.0
3095998,1.0,1.0,1.0,1.0
3095999,1.0,1.0,1.0,1.0
3096000,1.0,1.0,1.0,1.0
3096001,1.0,1.0,1.0,1.0
3096002,1.0,1.0,1.0,1.0
3096004,1.0,1.0,1.0,1.0
3096005,1.0,1.0,1.0,1.0
3096009,1.0,1.0,1.0,1.0
3096011,1.0,1.0,1.0,1.0
3096013,1.0,1.0,1.0,1.0
3096016,1.0,1.0,1.0,1.0
3096017,1.0,1.0,1.0,1.0
3096018,1.0,1.0,1.0,1.0
3096019,1.0,1.0,1.0,1.0
3096021,1.0,1.0,1.0,1.0
3096022,1.0,1.0,1.0,1.0
3096025,1.0,1.0,1.0,1.0
3096026,1.0,1.0,1.0,1.0
3096027,1.0,1.0,1.0,1.0
3096028,1.0,1.0,1.0,1.0
3096029,1.0,1.0,1.0,1.0
3096030,1.0,1.0,1.0,1.0
3096031,1.0,1.0,1.0,1.0
3096032,1.0,1.0,1.0,1.0
3096035,1.0,1.0,1.0,1.0
3096036,1.0,1.0,1.0,1.0
3096038,1.0,1.0,1.0,1.0
3096039,1.0,1.0,1.0,1.0
3096043,1.0,1.0,1.0,1.0
3096044,1.0,1.0,1.0,1.0
3096045,1.0,1.0,1.0,1.0
3096049,1.0,1.0,1.0,1.0
3096050,1.0,1.0,1.0,1.0
3096051,1.0,1.0,1.0,1.0
3096052,1.0,1.0,1.0,1.0
3096053,1.0,1.0,1.0,1.0
3096055,1.0,1.0,1.0,1.0
3096056,1.0,1.0,1.0,1.0
3096058,1.0,1.0,1.0,1.0
3096059,1.0,1.0,1.0,1.0
3096060,1.0,1.0,1.0,1.0
3096061,1.0,1.0,1.0,1.0
3096062,1.0,1.0,1.0,1.0
3096064,1.0,1.0,1.0,1.0
3096069,1.0,1.0,1.0,1.0
3096070,1.0,1.0,1.0,1.0
3096071,1.0,1.0,1.0,1.0
3096072,1.0,1.0,1.0,1.0
3096078,1.0,1.0,1.0,1.0
3096083,1.0,1.0,1.0,1.0
3096085,1.0,1.0,1.0,1.0
3096086,1.0,1.0,1.0,1.0
3096090,1.0,1.0,1.0,1.0
3096092,1.0,1.0,1.0,1.0
3096093,1.0,1.0,1.0,1.0
3096094,1.0,1.0,1.0,1.0
3096096,1.0,1.0,1.0,1.0
3096097,1.0,1.0,1.0,1.0
3096098,1.0,1.0,1.0,1.0
3096105,1.0,1.0,1.0,1.0
3096106,1.0,1.0,1.0,1.0
3096108,1.0,1.0,1.0,1.0
3096110,1.0,1.0,1.0,1.0
3096113,1.0,1.0,1.0,1.0
3096114,1.0,1.0,1.0,1.0
3096115,1.0,1.0,1.0,1.0
3096116,1.0,1.0,1.0,1.0
3096118,1.0,1.0,1.0,1.0
3096121,1.0,1.0,1.0,1.0
3096122,1.0,1.0,1.0,1.0
3096124,1.0,1.0,1.0,1.0
3096125,1.0,1.0,1.0,1.0
3096126,1.0,1.0,1.0,1.0
3096127,1.0,1.0,1.0,1.0
3096129,1.0,1.0,1.0,1.0
3096131,1.0,1.0,1.0,1.0
3096132,1.0,1.0,1.0,1.0
3096134,1.0,1.0,1.0,1.0
3096136,1.0,1.0,1.0,1.0
3096137,1.0,1.0,1.0,1.0
3096140,1.0,1.0,1.0,1.0
3096141,1.0,1.0,1.0,1.0
3096142,1.0,1.0,1.0,1.0
3096145,1.0,1.0,1.0,1.0
3096146,1.0,1.0,1.0,1.0
3096148,1.0,1.0,1.0,1.0
3096150,1.0,1.0,1.0,1.0
3096151,1.0,1.0,1.0,1.0
3096154,1.0,1.0,1.0,1.0
3096155,1.0,1.0,1.0,1.0
3096159,1.0,1.0,1.0,1.0
3096161,1.0,1.0,1.0,1.0
3096163,1.0,1.0,1.0,1.0
3096165,1.0,1.0,1.0,1.0
3096169,1.0,1.0,1.0,1.0
3096173,1.0,1.0,1.0,1.0
3096175,1.0,1.0,1.0,1.0
3096181,1.0,1.0,1.0,1.0
3096183,1.0,1.0,1.0,1.0
3096184,1.0,1.0,1.0,1.0
3096185,1.0,1.0,1.0,1.0
3096187,1.0,1.0,1.0,1.0
3096188,1.0,1.0,1.0,1.0
3096189,1.0,1.0,1.0,1.0
3096192,1.0,1.0,1.0,1.0
3096195,1.0,1.0,1.0,1.0
3096196,1.0,1.0,1.0,1.0
3096197,1.0,1.0,1.0,1.0
3096198,1.0,1.0,1.0,1.0
3096199,1.0,1.0,1.0,1.0
3096200,1.0,1.0,1.0,1.0
3096201,1.0,1.0,1.0,1.0
3096202,1.0,1.0,1.0,1.0
3096203,1.0,1.0,1.0,1.0
3096208,1.0,1.0,1.0,1.0
3096209,1.0,1.0,1.0,1.0
3096210,1.0,1.0,1.0,1.0
3096214,1.0,1.0,1.0,1.0
3096216,1.0,1.0,1.0,1.0
3096218,1.0,1.0,1.0,1.0
3096220,1.0,1.0,1.0,1.0
3096221,1.0,1.0,1.0,1.0
3096223,1.0,1.0,1.0,1.0
3096224,1.0,1.0,1.0,1.0
3096225,1.0,1.0,1.0,1.0
3096230,1.0,1.0,1.0,1.0
3096232,1.0,1.0,1.0,1.0
3096233,1.0,1.0,1.0,1.0
3096235,1.0,1.0,1.0,1.0
3096237,1.0,1.0,1.0,1.0
3096243,1.0,1.0,1.0,1.0
3096244,1.0,1.0,1.0,1.0
3096249,1.0,1.0,1.0,1.0
3096250,1.0,1.0,1.0,1.0
3096251,1.0,1.0,1.0,1.0
3096252,1.0,1.0,1.0,1.0
3096253,1.0,1.0,1.0,1.0
3096254,1.0,1.0,1.0,1.0
3096255,1.0,1.0,1.0,1.0
3096257,1.0,1.0,1.0,1.0
3096258,1.0,1.0,1.0,1.0
3096261,1.0,1.0,1.0,1.0
3096262,1.0,1.0,1.0,1.0
3096263,1.0,1.0,1.0,1.0
3096264,1.0,1.0,1.0,1.0
3096265,1.0,1.0,1.0,1.0
3096267,1.0,1.0,1.0,1.0
3096268,1.0,1.0,1.0,1.0
3096270,1.0,1.0,1.0,1.0
3096272,1.0,1.0,1.0,1.0
3096274,1.0,1.0,1.0,1.0
3096276,1.0,1.0,1.0,1.0
3096277,1.0,1.0,1.0,1.0
3096278,1.0,1.0,1.0,1.0
3096282,1.0,1.0,1.0,1.0
3096284,1.0,1.0,1.0,1.0
3096286,1.0,1.0,1.0,1.0
3096287,1.0,1.0,1.0,1.0
3096288,1.0,1.0,1.0,1.0
3096289,1.0,1.0,1.0,1.0
3096290,1.0,1.0,1.0,1.0
3096291,1.0,1.0,1.0,1.0
3096293,1.0,1.0,1.0,1.0
3096294,1.0,1.0,1.0,1.0
3096298,1.0,1.0,1.0,1.0
3096301,1.0,1.0,1.0,1.0
3096305,1.0,1.0,1.0,1.0
3096306,1.0,1.0,1.0,1.0
3096307,1.0,1.0,1.0,1.0
3096308,1.0,1.0,1.0,1.0
3096309,1.0,1.0,1.0,1.0
3096311,1.0,1.0,1.0,1.0
3096313,1.0,1.0,1.0,1.0
3096314,1.0,1.0,1.0,1.0
3096315,1.0,1.0,1.0,1.0
3096320,1.0,1.0,1.0,1.0
3096323,1.0,1.0,1.0,1.0
3096324,1.0,1.0,1.0,1.0
3096327,1.0,1.0,1.0,1.0
3096328,1.0,1.0,1.0,1.0
3096331,1.0,1.0,1.0,1.0
3096332,1.0,1.0,1.0,1.0
3096333,1.0,1.0,1.0,1.0
3096334,1.0,1.0,1.0,1.0
3096337,1.0,1.0,1.0,1.0
3096338,1.0,1.0,1.0,1.0
3096339,1.0,1.0,1.0,1.0
3096340,1.0,1.0,1.0,1.0
3096341,1.0,1.0,1.0,1.0
3096342,1.0,1.0,1.0,1.0
3096344,1.0,1.0,1.0,1.0
3096346,1.0,1.0,1.0,1.0
3096348,1.0,1.0,1.0,1.0
3096349,1.0,1.0,1.0,1.0
3096351,1.0,1.0,1.0,1.0
3096353,1.0,1.0,1.0,1.0
3096354,1.0,1.0,1.0,1.0
3096356,1.0,1.0,1.0,1.0
3096357,1.0,1.0,1.0,1.0
3096358,1.0,1.0,1.0,1.0
3096359,1.0,1.0,1.0,1.0
3096360,1.0,1.0,1.0,1.0
3096361,1.0,1.0,1.0,1.0
3096362,1.0,1.0,1.0,1.0
3096365,1.0,1.0,1.0,1.0
3096366,1.0,1.0,1.0,1.0
